id,tweet,date,retweets_count,replies_count,likes_count,quote_url,sentiment,tidy_tweets,absolute_tidy_tweets
1555459915573067776,¡Empezamos!🙌 Día de #desafíodetripulaciones⚔ en Madrid. Mucha suerte a tod@s con vuestros proyectos ¡Seguro que habéis desarrollado unas webapps increíbles! Síguelo 🔴EN DIRECTO  https://t.co/ejD0LT14IC,2022-08-05,1,0,3,,pos,empezamos día de desafíodetripulaciones en madrid mucha suerte a tod con vuestros proyectos seguro que habéis desarrollado unas webapps increíbles síguelo en directo,empezamos día desafíodetripulaciones madrid mucha suerte tod proyectos seguro desarrollado unas webapps increíbles síguelo directo
1555087891872636928,"💰 Julio supera los 360 millones de euros invertidos en #startups, mientras que 2022 supera ya los 2.384 millones  Entre las rondas cerradas este último mes, encontramos las de nuestros socios @TheBridge_Tech y @LogistikoLabs 👏  (vía @ElReferente 🗞)  https://t.co/W2pfmnLmD6",2022-08-04,3,0,7,,pos, julio supera los  millones de euros invertidos en startups mientras que  supera ya los  millones entre las rondas cerradas este último mes encontramos las de nuestros socios  y   vía  ,julio supera millones euros invertidos startups mientras supera millones rondas cerradas último mes encontramos socios vía
1554445479873810439,"¡Seguimos creciendo y vamos #FromGoodToGreat! Gracias a todos los que formáis parte de @the bridge ¡Es una suerte contar con tod@s vosotr@s! Sin duda, sois el alma de la fiesta👯♂️ Si os la habéis perdido, pronto habrá otra y seguro, más cosas que celebrar😉  https://t.co/eTpGRVHrW8",2022-08-02,0,0,2,,neg,seguimos creciendo y vamos fromgoodtogreat gracias a todos los que formáis parte de  bridge es una suerte contar con tod vosotr sin duda sois el alma de la fiesta si os la habéis perdido pronto habrá otra y seguro más cosas que celebrar,seguimos creciendo vamos fromgoodtogreat gracias formáis parte bridge suerte contar tod vosotr duda alma fiesta si perdido pronto seguro cosas celebrar
1554099392977707008,𝗗𝗲𝘀𝗮𝗳𝗶𝗼 𝗱𝗲 𝘁𝗿𝗶𝗽𝘂𝗹𝗮𝗰𝗶𝗼𝗻𝗲𝘀💻📲  Alumnos de desarrollo web full stack y data science de @TheBridge_Tech y @uchceu nos visitaron para presentar sus proyectos finales.   #BootcampExperience #DesarrolloWeb #DataScience #DigitalTalent  https://t.co/1I6plykqEL,2022-08-01,4,0,4,,pos,   alumnos de desarrollo web full stack y data science de  y  nos visitaron para presentar sus proyectos finales bootcampexperience desarrolloweb datascience digitaltalent,alumnos desarrollo web full stack data science visitaron presentar proyectos finales bootcampexperience desarrolloweb datascience digitaltalent
1552726310186893313,@manuelfherrador @loretogf @TheBridge_Tech @uriondo @JotDownSpain @imparsifal ¡Tú déjales que nos 'puentean' rápido! 🙃,2022-07-28,0,0,1,,pos,      tú déjales que nos 'puentean' rápido ,déjales 'puentean' rápido
1552725704588103680,@loretogf @UribeX @TheBridge_Tech @uriondo @JotDownSpain @imparsifal ¡Pero no va de puentes! :(,2022-07-28,0,1,2,,neg,      pero no va de puentes ,va puentes
1552702280704704512,@loretogf @TheBridge_Tech @uriondo @JotDownSpain Y tanto!!,2022-07-28,0,0,2,,pos,    y tanto,
1552701420218056704,"Comienza la masterclass en @TheBridge_Tech de @uriondo hablando de cómo evitar ser #Periodista?!?! En serio?!?! jajaja con lo que mola el curso de @JotDownSpain,  verdad @imparsifal?  https://t.co/EFVSpRN56s",2022-07-28,6,2,16,,pos,comienza la masterclass en  de  hablando de cómo evitar ser periodista en serio jajaja con lo que mola el curso de  verdad ,comienza masterclass hablando cómo evitar ser periodista serio jajaja mola curso verdad
1552352053346852864,Mañana tenemos esto 👇  https://t.co/mHGMocUoP2  Os esperamos a las 19:00 en @TheBridge_Tech para hablar de periodismo con @uriondo,2022-07-27,5,0,4,,pos,mañana tenemos esto  os esperamos a las  en  para hablar de periodismo con ,mañana esperamos hablar periodismo
1552252500979421186,"🤝🏼 @ceeivalencia y @TheBridge_Tech, primera aceleradora de talento digital, firman un convenio de colaboración:  https://t.co/8neFc4j8i4  🎯 Complementar la formación técnica del nuevo talento, entre sus principales objetivos.",2022-07-27,0,0,0,,pos,  y  primera aceleradora de talento digital firman un convenio de colaboración  complementar la formación técnica del nuevo talento entre sus principales objetivos,primera aceleradora talento digital firman convenio colaboración complementar formación técnica nuevo talento principales objetivos
1551147845230764033,El próximo jueves 28 estaremos em @TheBridge_Tech con @uriondo que impartirá la masterclass «Evita el periodismo: una oda a la profesión». La asistencia es gratuita hasta completar aforo. Os esperamos.  https://t.co/mHGMocUoP2,2022-07-24,10,0,15,,pos,el próximo jueves  estaremos em  con  que impartirá la masterclass «evita el periodismo una oda a la profesión» la asistencia es gratuita hasta completar aforo os esperamos,próximo jueves em impartirá masterclass «evita periodismo oda profesión» asistencia gratuita completar aforo esperamos
1550108349924089856,@uriondo @GuillermoDeHaro @JotDownSpain @TheBridge_Tech @Google @ottoreuss ¿Cómo? ¿Cápasao?,2022-07-21,0,0,0,,pos,      cómo cápasao,cómo cápasao
1550056580493762563,@GuillermoDeHaro @JotDownSpain @TheBridge_Tech @Google @ottoreuss Malamente. Riau Riau.,2022-07-21,0,0,1,,pos,     malamente riau riau,malamente riau riau
1550056091274428419,@GuillermoDeHaro @JotDownSpain @TheBridge_Tech @Google 'Mala y ware' parece una colaboración musical entre la Mala Rodríguez y @ottoreuss 😂,2022-07-21,0,2,2,,pos,    'mala y ware' parece una colaboración musical entre la mala rodríguez y  ,'mala ware' parece colaboración musical mala rodríguez
1550055498921148417,"@GuillermoDeHaro @JotDownSpain @uriondo @TheBridge_Tech @Google Sí, yo tampoco quiero ser mal pensado, pero...",2022-07-21,0,0,2,,pos,     sí yo tampoco quiero ser mal pensado pero,tampoco quiero ser mal pensado
1549455964159594496,@uriondo @TheBridge_Tech @JotDownSpain Justo donde nos hemos formado unos cuantos experiodistas para dejar de serlo :P Intentaré ir!,2022-07-19,0,0,2,,pos,   justo donde nos hemos formado unos cuantos experiodistas para dejar de serlo p intentaré ir,justo formado cuantos experiodistas dejar serlo p intentaré ir
1549450863558762497,Esto me hace ilusión. El jueves a las 19 en @TheBridge_Tech hablaré de la profesión que amo y que ejercí locamente durante 20 años para el Programa superior de emprendimiento en periodismo de @JotDownSpain. Elige ¿streaming o aire acondicionado?  https://t.co/yCk9MxVa0I,2022-07-19,7,1,17,,pos,esto me hace ilusión el jueves a las  en  hablaré de la profesión que amo y que ejercí locamente durante  años para el programa superior de emprendimiento en periodismo de  elige streaming o aire acondicionado,hace ilusión jueves hablaré profesión amo ejercí locamente años programa superior emprendimiento periodismo elige streaming aire acondicionado
1547833539306983425,@Cased93 ¡Ha sido un placer tenerte como jurado Daniel!☺Muchas gracias por asistir y conocer de cerca el trabajo de nuestros alumnos🎓,2022-07-15,1,0,1,,pos, ha sido un placer tenerte como jurado danielmuchas gracias por asistir y conocer de cerca el trabajo de nuestros alumnos,sido placer tenerte jurado danielmuchas gracias asistir conocer cerca trabajo alumnos
1547679180715806723,Un placer haber asistido hoy como miembro del tribunal por parte de Fujitsu Data Intelligence al acto de defensa y graduación del Bootcamp de Data Science organizado por  @TheBridge_Tech   https://t.co/jYYhs7Nmr5,2022-07-14,0,1,1,,pos,un placer haber asistido hoy como miembro del tribunal por parte de fujitsu data intelligence al acto de defensa y graduación del bootcamp de data science organizado por ,placer haber asistido hoy miembro tribunal parte fujitsu data intelligence acto defensa graduación bootcamp data science organizado
1547604416177442823,¡Empezamos! Sigue el 1º #desafiodetripulaciones⚔ de #Sevilla @ENCamaraSevilla 🔴EN DIRECTO ¡No te pierdas el sistema de reconocimiento facial que han creado nuestros chicos de #datascience!  ▶ https://t.co/b0ztKy2Gcm,2022-07-14,2,0,1,,pos,empezamos sigue el º desafiodetripulaciones de sevilla  en directo no te pierdas el sistema de reconocimiento facial que han creado nuestros chicos de datascience ,empezamos sigue º desafiodetripulaciones sevilla directo pierdas sistema reconocimiento facial creado chicos datascience
1547230643561664515,🧑‍🎓Los emprendedores y profesionales digitales del futuro han venido a visitarnos hoy  Los alumnos de @TheBridge_Tech han visto cómo trabaja un fondo VC y han mostrado su interés por conocer qué grandes desafíos resuelven nuestras #startups #deeptech   Mucho #talento en el Ágora  https://t.co/FaCriTMOGw,2022-07-13,1,0,4,,pos,🧑‍los emprendedores y profesionales digitales del futuro han venido a visitarnos hoy los alumnos de  han visto cómo trabaja un fondo vc y han mostrado su interés por conocer qué grandes desafíos resuelven nuestras startups deeptech mucho talento en el ágora,🧑‍los emprendedores profesionales digitales futuro venido visitarnos hoy alumnos visto cómo trabaja fondo vc mostrado interés conocer grandes desafíos resuelven startups deeptech talento ágora
1547209900874506241,Hoy hemos tenido una súper visita a nuestras oficinas @TheBridge_Tech👉primera Aceleradora de Talento Digital.  Hemos podido presentar @GoHubVentures  y compartir nuestros HQ con 26 de sus estudiantes y profesores Con muchas ganas de seguir colaborando con ellos en el futuro!  https://t.co/g9MzrP2hdq,2022-07-13,3,0,8,,pos,hoy hemos tenido una súper visita a nuestras oficinas primera aceleradora de talento digital hemos podido presentar  y compartir nuestros hq con  de sus estudiantes y profesores con muchas ganas de seguir colaborando con ellos en el futuro,hoy súper visita oficinas primera aceleradora talento digital podido presentar compartir hq estudiantes profesores muchas ganas seguir colaborando futuro
1546817334882476032,¡Descubre la experiencia de Dani! ▶ Dani estudió una #fp en #desarrolloweb pero tenía claro que quería especializarse en #ciberseguridad 👾y realizó el #bootcamp en @TheBridge_Tech ¡Fue complemento perfecto para conseguir un empleo en el sector!🎯  https://t.co/eimTUd6rUc,2022-07-12,2,0,0,,pos,descubre la experiencia de dani  dani estudió una fp en desarrolloweb pero tenía claro que quería especializarse en ciberseguridad y realizó el bootcamp en  fue complemento perfecto para conseguir un empleo en el sector,descubre experiencia dani dani estudió fp desarrolloweb claro quería especializarse ciberseguridad realizó bootcamp complemento perfecto conseguir empleo sector
1546397466517540866,#VentureCapital/#PrivateEquity: @TheBridge_Tech cierra una ronda de €5M liderada por Atitlan  https://t.co/iDnOZ5z5g8,2022-07-11,0,0,0,,pos,venturecapital privateequity  cierra una ronda de €m liderada por atitlan,venturecapital privateequity cierra ronda €m liderada atitlan
1544988613129261056,#Inversiones 💰💰  @TheBridge_Tech ha cerrado una ronda de 5M€ 👀  PRINCIPAL INVERSOR ✔#Atitlan   ⬇⬇  https://t.co/2owefjS98d,2022-07-07,0,0,0,,pos,inversiones   ha cerrado una ronda de m€  principal inversor atitlan ,inversiones cerrado ronda m€ principal inversor atitlan
1544595001086283778,#SAVETHEDATE 🚩| @TheBridge_Tech pone en marcha un #bootcamp orientado a formar en dos de las disciplinas que más están creciendo en España: #Cloud #Computing &amp; #DevOps☁️  📆12 de septiembre 🕔 Full-time ⬇️  https://t.co/FJ1IzSpro2,2022-07-06,1,0,0,,pos,savethedate |  pone en marcha un bootcamp orientado a formar en dos de las disciplinas que más están creciendo en españa cloud computing &amp devops  de septiembre  full time ,savethedate | pone marcha bootcamp orientado formar dos disciplinas creciendo españa cloud computing &amp devops septiembre full time
1544373102997655552,"🤝🏼 @ceeivalencia y @TheBridge_Tech, primera aceleradora de talento digital, firman un convenio de colaboración:  https://t.co/8neFc4j8i4  🎯 Complementar la formación técnica del nuevo talento, entre sus principales objetivos.",2022-07-05,0,0,0,,pos,  y  primera aceleradora de talento digital firman un convenio de colaboración  complementar la formación técnica del nuevo talento entre sus principales objetivos,primera aceleradora talento digital firman convenio colaboración complementar formación técnica nuevo talento principales objetivos
1543134908935200769,"🤝🏼 @ceeivalencia y @TheBridge_Tech, primera aceleradora de talento digital, firman un convenio de colaboración:  https://t.co/8neFc4j8i4  🎯 Complementar la formación técnica del nuevo talento, entre sus principales objetivos.",2022-07-02,0,0,2,,pos,  y  primera aceleradora de talento digital firman un convenio de colaboración  complementar la formación técnica del nuevo talento entre sus principales objetivos,primera aceleradora talento digital firman convenio colaboración complementar formación técnica nuevo talento principales objetivos
1542929123546464261,"@HeavyMental_es @TheBridge_Tech Por favor, a ver si podeis empezar a mejorar el sonido. Muchas veces el primer paso es más de la mitad del camino",2022-07-01,0,0,0,,pos,  por favor a ver si podeis empezar a mejorar el sonido muchas veces el primer paso es más de la mitad del camino,favor ver si podeis empezar mejorar sonido muchas veces primer paso mitad camino
1542888003965689858,Atitlan liderará la ronda de financiación de 5 millones de euros de la escuela @TheBridge_Tech 💰  La empresa de formación de #talento ha irrumpido en el sector de la educación poniendo el foco en la #digitalización y las nuevas tecnologías 📚  https://t.co/YoTetHhIKx,2022-07-01,0,0,4,,pos,atitlan liderará la ronda de financiación de  millones de euros de la escuela   la empresa de formación de talento ha irrumpido en el sector de la educación poniendo el foco en la digitalización y las nuevas tecnologías ,atitlan liderará ronda financiación millones euros escuela empresa formación talento irrumpido sector educación poniendo foco digitalización nuevas tecnologías
1542808979293847554,@bertinha84 ¡Vamos @bertinha84 ánimo! Te esperamos con los brazos abiertos🤗,2022-07-01,0,0,1,,pos, vamos  ánimo te esperamos con los brazos abiertos,vamos ánimo esperamos brazos abiertos
1542778977718341632,"Adeus ríos, adeus fontes...Terriña, volvo pronto. Madrid allá voy! Ya se ve cerca el final del bootcamp y voy a terminarlo de forma presencial. Un mes, un último empujón. @TheBridge_Tech",2022-07-01,1,1,5,,pos,adeus ríos adeus fontesterriña volvo pronto madrid allá voy ya se ve cerca el final del bootcamp y voy a terminarlo de forma presencial un mes un último empujón ,adeus ríos adeus fontesterriña volvo pronto madrid allá voy ve cerca final bootcamp voy terminarlo forma presencial mes último empujón
1542460541800783872,"📢Nos alegra muchísimo contaros esta gran noticia: tendremos el placer de contar con @TheBridge_Tech, un acuerdo que nos permitirá ofrecer más herramientas para acelerar el talento digital a nuestras #startups 👏  @AmparoGalbis1 @RamonCEEIVLC   https://t.co/Mkhinty1B6",2022-06-30,2,0,4,,pos,nos alegra muchísimo contaros esta gran noticia tendremos el placer de contar con  un acuerdo que nos permitirá ofrecer más herramientas para acelerar el talento digital a nuestras startups   ,alegra muchísimo contaros gran noticia placer contar acuerdo permitirá ofrecer herramientas acelerar talento digital startups
1542448899645968384,@NadaQueGanarPod Estais invitados desde ya a hacer el primero de la próxima en @TheBridge_Tech y no se que lios os traeis con @_miki pero si quereis combo hay hueco,2022-06-30,0,0,1,,neg, estais invitados desde ya a hacer el primero de la próxima en  y no se que lios os traeis con  pero si quereis combo hay hueco,estais invitados hacer primero próxima lios traeis si quereis combo hueco
1542425851899281408,@LORIOTio @dariodotzero @insidezeusdata @sesamehr_ Thank you! It was a pleasure and a very interesting talk about innovation and business🤗,2022-06-30,0,0,1,,pos,    thank you it was a pleasure and a very interesting talk about innovation and business,thank you it was pleasure and very interesting talk about innovation and business
1542415478618050560,"🤝 Gracias al convenio firmado con @TheBridge_Tech trabajaremos de forma conjunta en la realización de cursos, jornadas, actividades formativas, foros de discusión y asesoramiento mutuo en las acciones desarrolladas por ambas entidades.    https://t.co/gNPhADnlkk",2022-06-30,0,0,1,,pos, gracias al convenio firmado con  trabajaremos de forma conjunta en la realización de cursos jornadas actividades formativas foros de discusión y asesoramiento mutuo en las acciones desarrolladas por ambas entidades,gracias convenio firmado trabajaremos forma conjunta realización cursos jornadas actividades formativas foros discusión asesoramiento mutuo acciones desarrolladas ambas entidades
1542413891124301826,Hoy master class de  @figma  y UIX en @TheBridge_Tech   https://t.co/fybYqXpUL6,2022-06-30,0,0,1,,pos,hoy master class de  y uix en ,hoy master class uix
1542238336894603265,@HeavyMental_es @TheBridge_Tech Buscando el pollo 🐣,2022-06-29,0,0,1,,pos,  buscando el pollo ,buscando pollo
1542225533546762243,@carlosmdh @HeavyMental_es @UbaldoHervas @DavidAlayon @Recuenco @GuillermoDeHaro @TheBridge_Tech  https://t.co/Ig6QQ9fk47,2022-06-29,0,0,3,,pos,      ,
1542225403242332161,"@HeavyMental_es @UbaldoHervas @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech Te me tienes que cuidar ehhhh  y por cierto, colleja por venir a Madrid, hacer un podcast en directo y no avisarme  Capullo!!! 🤣🤣🤣🤣",2022-06-29,0,1,4,,neg,       te me tienes que cuidar ehhhh y por cierto colleja por venir a madrid hacer un podcast en directo y no avisarme capullo ,cuidar ehhhh cierto colleja venir madrid hacer podcast directo avisarme capullo
1542224482710028291,@carlosmdh @UbaldoHervas @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech Yes!! ;) ;),2022-06-29,0,1,3,,pos,       yes  ,yes
1542224097089822726,@HeavyMental_es @UbaldoHervas @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech El segundo por la derecha de la primera fila es mikki?,2022-06-29,0,1,3,,pos,       el segundo por la derecha de la primera fila es mikki,segundo derecha primera fila mikki
1542208686881390592,No todo va a ser trabajar!! Equipo UCuber #TheBridge @TheBridge_Tech  #FullStack #javascript30  https://t.co/u6K9rWwoqb,2022-06-29,0,0,0,,neg,no todo va a ser trabajar equipo ucuber thebridge  fullstack javascript,va ser trabajar equipo ucuber thebridge fullstack javascript
1542206287915585536,El sentido de la vida ya no es 42 -- Light Mental edición especial @TheBridge_Tech  https://t.co/z7hOVln8Bp,2022-06-29,3,2,22,,neg,el sentido de la vida ya no es     light mental edición especial ,vida light mental edición especial
1542151630128381953,"We had a great time yesterday at #TechTalks, talking to all the motivated and ambitious students from the CEU Cardenal Herrera in #Valencia🙌  Our #IoT #business #vision and our solution/ front-end development were the main topics💪  Thank you @TheBridge_Tech!  🚀🚀🚀  https://t.co/cqTiiRyEkA",2022-06-29,2,1,8,,pos,we had a great time yesterday at techtalks talking to all the motivated and ambitious students from the ceu cardenal herrera in valencia our iot business vision and our solution  front end development were the main topics thank you  ,we had great time yesterday at techtalks talking to all the motivated and ambitious students from the ceu cardenal herrera in valencia our iot business vision and our solution front end development were the main topics thank you
1542124257114734595,#Atitlan invierte en una una ronda de financiación de 5 millones de euros en @TheBridge_Tech   https://t.co/7eN3zLMYpg a través de @elEconomistaes,2022-06-29,1,0,3,,pos,atitlan invierte en una una ronda de financiación de  millones de euros en  a través de ,atitlan invierte ronda financiación millones euros través
1542075584158830594,"¡Un placer tener ayer a empresas como @sesamehr_ , @feending y @LORIOTio con nosotros en la #TechTalksValencia! 🤗Descubriendo un poquito➕del sector y de cómo funciona y se trabaja en un negocio digital 📲  #sectortech #digitaltalent #empleabilidad  https://t.co/GGyoigRCQt",2022-06-29,4,0,4,,pos,un placer tener ayer a empresas como    y  con nosotros en la techtalksvalencia descubriendo un poquitodel sector y de cómo funciona y se trabaja en un negocio digital  sectortech digitaltalent empleabilidad,placer tener ayer empresas techtalksvalencia descubriendo poquitodel sector cómo funciona trabaja negocio digital sectortech digitaltalent empleabilidad
1541859665570664448,@fernandojsg @HeavyMental_es @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech Y queremos.,2022-06-28,0,0,3,,pos,       y queremos,queremos
1541850071456792578,@HeavyMental_es @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech Mens sana in corpore sano  https://t.co/PJJ7Eg0KPQ,2022-06-28,0,0,8,,pos,      mens sana in corpore sano,mens sana in corpore sano
1541830701863034880,"@GuillermoDeHaro @Mulder01198676 @HeavyMental_es @DavidAlayon @Recuenco @_miki @TheBridge_Tech Jajajaja lo voy a buscar solo para darle laik, errete y suscribirme.   Puto genio Mulder",2022-06-28,0,0,3,,pos,       jajajaja lo voy a buscar solo para darle laik errete y suscribirme puto genio mulder,jajajaja voy buscar solo darle laik errete suscribirme puto genio mulder
1541826498650406913,"@HeavyMental_es @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech Yo no pude ir...😭😭😭😭😭 Por tema serio.. Felicidades!!!! Os lo merecéis, locos maravillosos de @HeavyMental_es! @_miki, @davidalayon y @Recuenco 👏🏻👏🏻👏🏻👏🏻 la vida es más vida y salvaje mental  gracias a vosotros.  Esperando merchandising para verano!!  https://t.co/gwG9cndOaA",2022-06-28,0,0,3,,neg,      yo no pude ir por tema serio felicidades os lo merecéis locos maravillosos de    y   la vida es más vida y salvaje mental gracias a vosotros esperando merchandising para verano,pude ir tema serio felicidades merecéis locos maravillosos vida vida salvaje mental gracias esperando merchandising verano
1541817440207884288,"@didacjo1 @_miki @samuelgil He de decir que luego pusieron cervezas, pero porque se estiraron los de @TheBridge_Tech... para el próximo evento @HeavyMental_es lo del currasco tiene que estar sí o sí  https://t.co/euwFxXpDNs",2022-06-28,0,0,2,,pos,   he de decir que luego pusieron cervezas pero porque se estiraron los de  para el próximo evento  lo del currasco tiene que estar sí o sí,decir luego pusieron cervezas estiraron próximo evento currasco
1541798453923221508,"La empresa de formación de talento y competencias digitales, @TheBridge_Tech , acaba de anunciar una ronda de financiación por un total de 5 millones de euros liderada por Atitlan  https://t.co/AProTjb79k",2022-06-28,3,0,5,,pos,la empresa de formación de talento y competencias digitales   acaba de anunciar una ronda de financiación por un total de  millones de euros liderada por atitlan,empresa formación talento competencias digitales acaba anunciar ronda financiación total millones euros liderada atitlan
1541777929968967683,@HeavyMental_es @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech No os olvidéis de cargar bien la pala que llega la recesión  https://t.co/RGJccI8lSY,2022-06-28,0,0,2,,neg,      no os olvidéis de cargar bien la pala que llega la recesión,olvidéis cargar bien pala llega recesión
1541770768123658243,@GuillermoDeHaro @Mulder01198676 @HeavyMental_es @DavidAlayon @Recuenco @_miki @TheBridge_Tech Siempre se puede firmar el pollo en lugar de la pata. Ya tú sabeh,2022-06-28,0,0,2,,pos,       siempre se puede firmar el pollo en lugar de la pata ya tú sabeh,siempre puede firmar pollo lugar pata sabeh
1541770632991764480,"@Mulder01198676 @GuillermoDeHaro @HeavyMental_es @DavidAlayon @Recuenco @_miki @TheBridge_Tech Jajaja, eso espero, sí",2022-06-28,0,0,2,,pos,       jajaja eso espero sí,jajaja espero
1541770429097975815,@moquintana @GuillermoDeHaro @HeavyMental_es @DavidAlayon @Recuenco @_miki @TheBridge_Tech Ups!!! Lo siento @moquintana en nada estas haciendo nuevas excursiones por la jungla! 💪🏼😃,2022-06-28,0,1,5,,pos,       ups lo siento  en nada estas haciendo nuevas excursiones por la jungla ,ups siento haciendo nuevas excursiones jungla
1541770149031809024,@Mulder01198676 @GuillermoDeHaro @HeavyMental_es @DavidAlayon @Recuenco @_miki @TheBridge_Tech Poca broma con lo de romperse las piernas. ¡Ains!,2022-06-28,0,1,4,,pos,       poca broma con lo de romperse las piernas ains,poca broma romperse piernas ains
1541768275146719233,"@GuillermoDeHaro @moquintana @HeavyMental_es @DavidAlayon @Recuenco @_miki @TheBridge_Tech Fimarme las patas, me suena a romperme las piernas y firmarme la escayoala! en qué estais pensando???  https://t.co/RwITuAdVOU",2022-06-28,0,1,3,,pos,       fimarme las patas me suena a romperme las piernas y firmarme la escayoala en qué estais pensando,fimarme patas suena romperme piernas firmarme escayoala estais pensando
1541765922775498756,@moquintana @GuillermoDeHaro @HeavyMental_es @DavidAlayon @Recuenco @_miki @TheBridge_Tech Por supuesto! 😉,2022-06-28,0,0,4,,pos,       por supuesto ,supuesto
1541765527051304960,"@Mulder01198676 @GuillermoDeHaro @HeavyMental_es @DavidAlayon @Recuenco @_miki @TheBridge_Tech ¡Ahí, ahí, nuestro libro jugando con la primera liga!  En cuanto a la firma, por supuesto que sí. Te podemos firmar la mesa, también 🤣",2022-06-28,0,2,6,,pos,       ahí ahí nuestro libro jugando con la primera liga en cuanto a la firma por supuesto que sí te podemos firmar la mesa también ,ahí ahí libro jugando primera liga cuanto firma supuesto podemos firmar mesa
1541751877213331459,"@Recuenco @PauMugarra @HeavyMental_es @DavidAlayon @_miki @GuillermoDeHaro @TheBridge_Tech La edad no perdona, en cuclillas te caías...y te has tenido que sujetar, con cierto estilo, lo reconozco. Enhorabuena por la jornada",2022-06-28,0,0,2,,neg,       la edad no perdona en cuclillas te caíasy te has tenido que sujetar con cierto estilo lo reconozco enhorabuena por la jornada,edad perdona cuclillas caíasy sujetar cierto estilo reconozco enhorabuena jornada
1541751543770357763,@GuillermoDeHaro @HeavyMental_es @DavidAlayon @Recuenco @_miki @TheBridge_Tech Pues ya tengo para las otras 3 patas 🤣   @DavidAlayon @moquintana teneis una firma pendiente para uno de estos 😉  https://t.co/sXd1RPXmTi,2022-06-28,1,1,6,,pos,      pues ya tengo para las otras  patas    teneis una firma pendiente para uno de estos ,pues patas teneis firma pendiente
1541749770208911360,"@HeavyMental_es @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech Joder, estoy encantado de haber sido el más tonto de ESA habitación!  https://t.co/NDcYvsfaKV",2022-06-28,0,1,3,,pos,      joder estoy encantado de haber sido el más tonto de esa habitación,joder encantado haber sido tonto habitación
1541738588190216198,"@HeavyMental_es @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech Recuenco haciendo Break dance, lo próximo beatbox",2022-06-28,0,0,5,,pos,      recuenco haciendo break dance lo próximo beatbox,recuenco haciendo break dance próximo beatbox
1541735069995376640,@PauMugarra @HeavyMental_es @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech Nunca dejará de ser el Enfant terrible,2022-06-28,0,0,2,,neg,       nunca dejará de ser el enfant terrible,nunca dejará ser enfant terrible
1541703736749424641,@HeavyMental_es @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech Recuenco pose  https://t.co/5likSnfZUI,2022-06-28,0,0,12,,pos,      recuenco pose,recuenco pose
1541690507600056320,@Mulder01198676 @PauMugarra @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech Sí a todo,2022-06-28,0,1,1,,pos,       sí a todo,
1541682809370300417,@PauMugarra @HeavyMental_es @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech Aterrizaje de superheroe.  https://t.co/eogE03ZSwR,2022-06-28,0,1,5,,pos,       aterrizaje de superheroe,aterrizaje superheroe
1541681065802309632,@Recuenco @PauMugarra @HeavyMental_es @DavidAlayon @_miki @GuillermoDeHaro @TheBridge_Tech  https://t.co/nvnvqHVF9u,2022-06-28,0,0,4,,pos,      ,
1541678686751133698,Gracias @HeavyMental_es por la tarde de ayer y a todos los asistentes ¡Éxito absoluto! 🎙👏,2022-06-28,4,0,22,https://twitter.com/HeavyMental_es/status/1541660216290336769,pos,gracias  por la tarde de ayer y a todos los asistentes éxito absoluto ,gracias tarde ayer asistentes éxito absoluto
1541676593323573249,@PauMugarra @HeavyMental_es @DavidAlayon @_miki @GuillermoDeHaro @TheBridge_Tech Que intentaba no tapar a nadie de detrás.,2022-06-28,0,2,1,,neg,      que intentaba no tapar a nadie de detrás,intentaba tapar nadie detrás
1541675702487072768,"@Recuenco Que guay, supervisora de lujo y buen sitio. Saludos a los amigos de @TheBridge_Tech @nodosenlared",2022-06-28,1,0,3,,pos, que guay supervisora de lujo y buen sitio saludos a los amigos de  ,guay supervisora lujo buen sitio saludos amigos
1541674892390719490,@HeavyMental_es @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech Qué le pasa a Javier en la foto? Esa pose no es normal 🙈,2022-06-28,0,3,2,,neg,      qué le pasa a javier en la foto esa pose no es normal ,pasa javier foto pose normal
1541563017241976835,"Gracias @HeavyMental_es por la elocuencia de @Recuenco, la disciplina de @DavidAlayon, y la perfecta felicidad de @_miki para crear el ágora en @TheBridge_Tech: @GuillermoDeHaro @jatorrero @PedroAeriaa @mevasjimenez @joobid @marianosarmient @fyustas1 @_sergiosanjuan y otros 42👏  https://t.co/iPKI9axebY",2022-06-28,0,0,10,,pos,gracias  por la elocuencia de  la disciplina de  y la perfecta felicidad de  para crear el ágora en          y otros ,gracias elocuencia disciplina perfecta felicidad crear ágora
